compid;compid;composito;holeid;midx;midy;midz;sampleid;campana;starkey_min;bwi_kwh_tc;bwi_kwh_tm;ai_;rec_cut_pct;rec_as_pct;rec_ag_pct;rec_zn_pct;rec_peso_pct;velsed_cf12_mh;pct_sol_finalescf;velsed_sflo_mh;sol_finalessf_pct;ys54pct_pa;ys57pct_pa;ys60pct_pa;ph_natural;lito;alte;piso;uge;ind88;ugm_starkey;ugm_wi;ugm_rec_cu;ugm_rec_as;ugm_rec_ag;ugm_rec_ag_a;ugm_rec_zn;ugm_velsed;ugm_ys;kcuklimpel;kagklimpel;kcugz;kaggz;recmasicacf_12min;recmasicatf_12min;bo;cs;cpy;cv;esf;en;py;tetra;ten;ag;as;au;cut;cus;fet;mo;pb;sb;zn
compid;compid;PGD21_LAB_104;MHDD0194;8937.74;24130.177;1919.241;PGD21_LAB_10;PGD2021;25.24;13.14;14.49;-99;96.22;96.69;92.45;95.23;24.75;5.48;49.28;0.067;32.1;4.42;9.66;10.79;7.82;Brecha Hidro;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;0.983;-99;0.379;0.31;24.629;24.75;0.06;0.64;0.11;0;1.13;0.28;10.6;0.01;0.35;0.001;0.081;0.02;0.31;0.07;4.34;0.002;0.088;0.002;0.744
compid;compid;PGD21_LAB_105;MHDD0227;9011.236;23903.526;2002.55;PGD21_LAB_10;PGD2021;38.47;13.57;14.96;-99;88.58;83.28;83.28;88.51;17.8;8.13;50.48;0.097;36.01;4.66;6.78;14.71;7.87;Andesita;Argilica Ava;BAS;C1;1;4;4;4;4;6;6;2;6;6;1.849;-99;0.741;0.619;17.512;17.801;0;0.23;0.01;0;0.44;0.05;8.78;0;0;0.001;0.018;0.03;0.78;0.06;4.38;0.001;0.023;0;0.422
compid;compid;PGD21_LAB_106;MHDD0248;8873.481;24168.283;2010.025;PGD21_LAB_10;PGD2021;48.91;16.04;17.69;-99;96.87;98.54;88.92;89.53;15.72;16.54;59.84;0.147;40.48;2.67;6.23;8.12;7.48;Porfido Feld;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;3;2.024;-99;0.784;0.657;15.777;15.724;0.02;0.74;0.05;0;0.46;0.18;8.1;0.01;0.02;0.001;0.032;0.02;0.98;0.03;4.07;0.001;0.064;0;0.357
compid;compid;PGD21_LAB_107;MHDD0248;8886.69;24165.944;1969.435;PGD21_LAB_10;PGD2021;48.29;15.8;17.42;-99;94.07;94.99;84.21;85.26;15.09;6.55;48.75;0.105;35.13;3.94;8.03;13.39;7.41;Andesita;Filica;AAS;C5;1;3;3;3;3;3;3;3;6;2;1.974;-99;0.795;0.594;16.317;15.089;0.01;0.53;0.02;0;0.96;0.16;10.48;0.02;0.28;0.001;0.077;0.05;1.19;0.08;4.67;0.001;0.088;0.008;0.698
compid;compid;PGD21_LAB_108;MHDD0309;9078.23;24258.816;1982.143;PGD21_LAB_10;PGD2021;38.17;13.83;15.25;-99;97.34;88.33;94.56;96.62;15.26;27.84;53;1;58.22;1.63;2.42;3.08;7;Granodiorita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;5;6;1.939;-99;0.738;0.676;14.867;15.265;0.15;1.39;0.07;0;0.24;0.17;8.73;0.01;0;0.002;0.029;0.12;1.42;0.16;2.84;0.001;0.013;0.005;0.104
compid;compid;PGD21_LAB_109;MHDD0309;9096.501;24257.215;1959.358;PGD21_LAB_10;PGD2021;10.13;14.53;16.01;-99;95.84;39.67;84.33;42.86;15.21;11.57;54.29;0.14;42.53;2.33;4.35;10.58;7.44;Granodiorita;Argilica;BAS;C5;1;5;5;4;4;5;5;2;5;6;4.129;-99;1.46;0.91;14.375;15.207;0.21;1.54;0.1;0;0.23;0.13;8.71;0.01;0;0.001;0.045;0.01;1.96;0.08;3.65;0.001;0.011;0;0.144
compid;compid;PGD21_LAB_110;MHDD0309;9102.178;24256.756;1952.39;PGD21_LAB_11;PGD2021;29.02;13.25;14.61;-99;96.08;13.46;74.39;43.37;17.18;11.45;52.38;0.17;44.99;3.77;7.71;9.16;7.61;Andesita;Filica;BAS;C5;1;3;3;4;4;5;5;2;4;2;3.118;-99;1.195;0.765;17.251;17.181;0.26;0.8;0.19;0;0.29;0.06;7.03;0.01;0;0.001;0.037;0.01;1.35;0.05;3.62;0.001;0.006;0;0.126
compid;compid;PGD21_LAB_111;MHDD0309;9107.69;24256.239;1945.614;PGD21_LAB_11;PGD2021;13.01;13.86;15.28;-99;92.9;11.01;86.32;83.78;11.01;12.86;51.1;0.2;46;1.51;3.25;8.02;7.53;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;5;2;4;3;3.189;-99;1.21;0.985;11.17;11.012;0.36;0.76;0.22;0;0.29;0.06;6.63;0.01;0;0.001;0.043;0.01;1.63;0.05;3.69;0.003;0.003;0;0.182
compid;compid;PGD21_LAB_112;MHDD0210;8838.963;24221.679;1981.696;PGD21_LAB_11;PGD2021;39.38;15.51;17.1;-99;96.98;97.74;90.63;85.26;14.74;4.3;48.14;0.1;35.7;4.9;8.17;10.82;7.9;Granodiorita;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;2.573;-99;0.976;0.8;14.703;14.735;0.01;0.24;0.04;0;0.52;0.12;7.01;0;0.07;0.001;0.034;0.02;0.14;0.02;3.08;0.001;0.043;0;0.346
compid;compid;PGD21_LAB_113;MHDD0210;8842.885;24221.474;1975.307;PGD21_LAB_11;PGD2021;46.49;14.34;15.81;-99;96.61;95.99;86.24;91.57;15.56;6.56;52.33;0.09;37.25;4.42;8.23;9.67;7.71;Granodiorita;Filica;AAS;C1;1;3;3;4;3;4;4;3;5;3;2.952;-99;1.14;0.954;15.889;15.563;0.03;0.53;0.15;0;0.47;0.27;9.33;0;0.29;0.001;0.058;0.07;0.6;0.04;3.97;0.001;0.033;0.001;0.355
compid;compid;PGD21_LAB_114;MHDD0210;8856.31;24220.955;1953.633;PGD21_LAB_11;PGD2021;54.68;15.27;16.84;-99;96.44;95.31;90.75;95.21;14.69;14.45;57.94;0.21;46.73;2.58;3.21;4.04;7.69;Granodiorita;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;0.89;-99;0.336;0.292;14.754;14.691;0;0.25;0.04;0;0.52;0.13;9.09;0.01;0.25;0.001;0.053;0.02;0.52;0.04;4.09;0.001;0.02;0.001;0.324
compid;compid;PGD21_LAB_115;MHDD0253;8960.924;24252.39;1996.617;PGD21_LAB_11;PGD2021;51.58;14.69;16.19;-99;92.05;94.3;81.56;87.69;14.54;9.39;52.17;0.12;40.4;1.7;2.12;8.67;7.69;Andesita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;6;6;0.799;-99;0.346;0.287;12.907;14.538;0.42;1.43;0.02;0;0.96;0.04;10.32;0;0.08;0.001;0.031;0.08;0.92;0.11;4.71;0.002;0.083;0.001;0.532
compid;compid;PGD21_LAB_116;MHDD0255;8734.521;24300.761;2042.405;PGD21_LAB_11;PGD2021;37.77;14.59;16.09;-99;92.89;93.6;83.51;92.79;17.73;6.08;50.97;0.12;41;2.4;3.81;4.57;7.34;Porfido Feld;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;0.592;-99;0.232;0.181;17.667;17.731;0;0.18;0.02;0;0.86;0.09;10.56;0.01;0.22;0.001;0.07;0.08;0.44;0.03;4.16;0.001;0.116;0.003;0.684
compid;compid;PGD21_LAB_117;MHDD0255;8748.858;24300.327;2009.387;PGD21_LAB_11;PGD2021;41.63;14.66;16.16;-99;94.44;94.69;88.51;94.09;16.15;12.72;55.7;0.07;32.96;3.17;5.33;8.99;7.28;Andesita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;6;5;1.207;-99;0.498;0.408;17;16.15;0;0.25;0.04;0;0.73;0.15;10.64;0;0.07;0.001;0.072;0.02;0.56;0.02;4.43;0.001;0.095;0;0.594
compid;compid;PGD21_LAB_118;MHDD0261A;8804.2;24365.009;2012.1;PGD21_LAB_11;PGD2021;52.47;15.7;17.31;-99;87.46;93.42;77.31;79.07;11.99;12.72;55.07;0.21;48.03;0.71;0.88;1.25;7.32;Porfido Cuar;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;5;6;0.357;-99;0.147;0.109;12.403;11.994;0.3;1.16;0.03;0.24;0.28;0.19;10.7;0.01;0.09;0.001;0.045;0.02;1;0.04;6.03;0.001;0.065;0.001;0.204
compid;compid;PGD21_LAB_119;MHDD0261A;8807.668;24364.744;2005.456;PGD21_LAB_11;PGD2021;48.49;15.63;17.23;-99;72;86.39;63.04;79.64;10.04;26.52;60.38;0.3;55.85;0.88;1.53;2.43;7.55;Granodiorita;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;5;6;0.237;-99;0.107;0.087;10.155;10.037;0.28;1.06;0.03;0.08;0.28;0.16;11.44;0.01;0.14;0.001;0.072;0.01;0.91;0.09;6.24;0.001;0.035;0.003;0.172
compid;compid;PGD21_LAB_120;MHDD0261A;8836.935;24362.464;1949.713;PGD21_LAB_12;PGD2021;36.09;14.55;16.04;-99;90.5;85.49;90.71;91.56;17.82;3.35;54.27;0.12;41.03;5.15;5.49;11.29;7.47;Dacita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;0.728;-99;0.293;0.27;18.173;17.823;0.3;1.07;0.14;0;0.44;0.12;6.49;0.01;0.22;0.001;0.051;0.08;0.89;0.06;3.78;0.001;0.046;0;0.305
compid;compid;PGD21_LAB_121;MHDD0263;8893.539;24395.664;1958.242;PGD21_LAB_12;PGD2021;41.56;15.35;16.92;0.14;94.42;95.86;80.85;87.44;13.97;5.85;52.49;0.13;40.19;1.99;4.07;8.43;7.64;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;5;2;4;3;2.564;-99;1;0.754;14.559;13.967;0.25;2.47;0.13;0;0.51;0.24;8.09;0.02;0.18;0.001;0.016;0.08;0.22;0.06;3.9;0.001;0.062;0.009;0.342
compid;compid;PGD21_LAB_122;MHDD0263;8897.046;24395.417;1950.778;PGD21_LAB_12;PGD2021;31.51;13.63;15.02;0.11;95.39;95.67;91.7;93.73;16.23;3.12;53.07;0.1;37.89;5.2;12.5;17.86;7.7;Granodiorita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;5;6;1.454;-99;0.601;0.533;16.293;16.229;0.25;2.47;0.13;0;0.51;0.24;8.09;0.02;0.18;0.001;0.016;0.08;0.22;0.06;3.9;0.001;0.062;0.009;0.342
compid;compid;PGD21_LAB_123;MHDD0259;8966.49;24317.477;1958.97;PGD21_LAB_12;PGD2021;82.6;16.91;18.65;-99;79.57;57.44;62.67;59.19;8.99;17.74;55.62;0.58;48.99;8.09;12.1;20.79;7.97;Granodiorita;Filica;BAS;C1;0;3;3;5;4;6;6;2;4;3;2.179;-99;0.845;0.548;8.297;8.987;0;0.3;0.08;0;0.75;0.06;6.88;0.01;0.01;0.001;0.013;0.01;0.15;0.02;3.93;0.002;0.093;0.003;0.559
compid;compid;PGD21_LAB_124;MHDD0253;9003.374;24252.242;1921.542;PGD21_LAB_12;PGD2021;29.77;13.11;14.46;-99;92.5;96.08;83.69;92.32;25.48;8.82;53.01;0.21;46.67;8.09;12.1;20.79;7.61;Andesita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;6;6;0.653;-99;0.277;0.229;24.515;25.484;0;0.62;0.14;0;0.43;0.03;10.59;0.01;0.05;0.001;0.025;0.06;0.56;0.05;5.04;0.001;0.074;0.001;0.348
compid;compid;PGD21_LAB_125;MHDD0257;9134.86;24296.995;2013.845;PGD21_LAB_12;PGD2021;31.46;11.8;13.01;-99;94.76;96.06;93.88;93.36;20.37;0.79;37.96;0.04;25.13;7.71;17.35;42.24;7.79;Andesita;Filica;BAS;C5;1;3;3;4;4;5;5;2;4;2;1.702;-99;0.707;0.583;19.091;20.369;0;1.71;0.08;0;1.19;0.14;10.24;0.01;0.07;0.001;0.049;0.05;1.62;0.05;5.91;0.002;0.149;0.001;1.021
compid;compid;PGD21_LAB_126;MHDD0259;8952.012;24318.582;2003.145;PGD21_LAB_12;PGD2021;49.16;14.91;16.44;-99;96.23;96.12;90.75;93.82;13.85;2.2;46.96;0.11;32.54;8.69;14.84;33.11;7.72;Dique de Por;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;1.828;-99;0.705;0.57;14.327;13.85;0.34;1.28;0.03;0;0.9;0.05;7.11;0.02;0.11;0.001;0.056;0.01;1.11;0.09;4.39;0.001;0.072;0.005;0.722
compid;compid;PGD21_LAB_127;MHDD0259;8956.229;24318.294;1990.324;PGD21_LAB_12;PGD2021;52.16;15.77;17.39;-99;96.13;95.3;94.87;96.42;15.73;1.82;43.99;0.11;32.97;4.47;5.6;10.52;7.76;Dique de Por;Filica;BAS;C5;1;3;3;4;4;5;5;2;4;3;1.453;-99;0.566;0.528;15.851;15.73;0.11;0.96;0.03;0;0.88;0.05;6.93;0.02;0.1;0.001;0.047;0.06;0.92;0.1;4.41;0.001;0.062;0.008;0.662
compid;compid;PGD21_LAB_128;MHDD0259;8959.972;24317.988;1978.927;PGD21_LAB_12;PGD2021;59.35;15.15;16.7;-99;96.64;96.24;90.37;92.25;15.28;11.44;55.97;0.2;47.54;1.77;5.3;18.42;7.8;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.704;-99;0.659;0.526;14.601;15.284;0;0.78;0.04;0;1.01;0.06;7.05;0.02;0.1;0.001;0.042;0.01;0.72;0.08;4.92;0.001;0.085;0.005;0.683
compid;compid;PGD21_LAB_129;MHDD0193;8916.173;24070.966;1900.628;PGD21_LAB_12;PGD2021;46.43;16.28;17.95;-99;91.69;88.75;88.05;89.91;12.41;4.13;51.14;0.08;34.43;1.08;10.26;30.98;7.87;Andesita;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;2;1.126;-99;0.497;0.464;13.128;12.41;0;0.65;0.14;0;1.07;0.23;10.25;0.03;0.05;0.002;0.065;0.05;0.61;0.05;4.75;0.002;0.141;0.01;0.789
compid;compid;PGD21_LAB_130;MHDD0193;8918.775;24070.815;1896.071;PGD21_LAB_13;PGD2021;43.41;14.79;16.3;0.12;94.77;96.88;91.47;95.3;18.43;6.04;53.63;0.1;35.91;4.77;7.34;13.09;7.89;Andesita;Filica;AAS;C5;1;3;3;3;3;3;3;3;6;2;1.371;-99;0.563;0.475;17.545;18.426;0;0.65;0.14;0;1.07;0.23;10.25;0.03;0.05;0.002;0.065;0.05;0.61;0.05;4.75;0.002;0.141;0.01;0.789
compid;compid;PGD21_LAB_131;MHDD0193;8921.746;24070.609;1890.862;PGD21_LAB_13;PGD2021;45.45;15.02;16.56;0.12;91.65;91.64;86;94.68;17.23;2.94;47.46;0.07;32.64;7.43;15.66;21.14;7.81;Andesita;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;2;0.75;-99;0.311;0.29;18.003;17.234;0.03;0.25;0.05;0;1;0.28;10.12;0.03;0.3;0.003;0.073;0.05;0.75;0.05;4.33;0.002;0.132;0.011;0.822
compid;compid;PGD21_LAB_132;MHDD0193;8923.597;24070.474;1887.604;PGD21_LAB_13;PGD2021;46.32;15.57;17.17;-99;96.44;93.1;94.96;96.06;18.02;2.9;49.64;0.1;38.14;4.26;5.54;9.05;8.02;Andesita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;6;5;0.933;-99;0.344;0.233;18.051;18.02;0.04;0.18;0.03;0;0.89;0.69;8.83;0.01;0.18;0.004;0.083;0.01;0.61;0.05;3.92;0.002;0.12;0.002;0.626
compid;compid;PGD21_LAB_133;MHDD0197;8953.526;24348.31;1862.128;PGD21_LAB_13;PGD2021;25.87;14.42;15.89;0.18;91.87;90.92;85.19;85.93;19.01;9.17;52.51;0.13;41.97;2.51;5.41;15.11;7.66;Granodiorita;Argilica Ava;MIX;C5;1;1;1;2;2;2;2;1;1;1;0.802;-99;0.349;0.318;19.897;19.011;0.12;0.82;0.11;0.15;0.56;0.04;12.13;0;0.02;0.001;0.018;0.06;0.65;0.14;4.44;0.001;0.081;0;0.45
compid;compid;PGD21_LAB_134;MHDD0227;9023.616;23903.9;1976.882;PGD21_LAB_13;PGD2021;43.39;14.26;15.72;-99;91.39;96.1;86.16;93.23;19.32;2.09;44.54;0.06;30.4;9.5;20.23;26.96;7.78;Andesita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;6;5;0.669;-99;0.282;0.25;18.95;19.319;0.11;0.67;0.01;0;0.91;0.04;10.06;0;0.13;0.001;0.032;0.11;1.23;0.11;5.82;0.001;0.018;0;0.717
compid;compid;PGD21_LAB_135;MHDD0215;8501.429;24547.319;2167.918;PGD21_LAB_13;PGD2021;59.01;16.96;18.69;0.09;95.72;96.33;87.8;89.88;14.93;6.14;50.9;0.09;35.75;9.5;20.23;26.96;7.68;Dacita;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;3;3.765;-99;1.356;1.257;13.255;14.931;0.01;0.19;0.07;0;0.52;0.16;9.67;0.01;0.01;0.001;0.02;0.02;0.32;0.03;4.69;0.001;0.079;0.004;0.525
compid;compid;PGD21_LAB_136;MHDD0198;9263.755;24358.377;2012.857;PGD21_LAB_13;PGD2021;33.88;13.13;14.47;-99;89.93;93.92;81.02;90.67;12.83;1.59;43.48;0.07;29.69;12.67;21.33;30.2;7.98;Andesita;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;2;1.227;-99;0.54;0.547;12.968;12.829;0.1;0.67;0.05;0.04;0.73;0.05;5.45;0;0;0.001;0.024;0.02;1.6;0.09;2.84;0.001;0.084;0.001;0.489
compid;compid;PGD21_LAB_137;MHDD0245;9185.224;24122.453;1988.79;PGD21_LAB_13;PGD2021;50.58;15.32;16.89;-99;93.47;93.83;77.88;90.49;10.5;7.93;52.22;0.1;38.19;5.29;7.12;15.69;7.54;Andesita;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;2;1.163;-99;0.505;0.449;10.429;10.505;0.57;2.19;0.01;0;0.97;0.27;10.76;0.01;0;0.001;0.043;0.06;3.3;0.15;5.65;0.002;0.117;0.002;0.865
compid;compid;PGD21_LAB_138;MHDD0217;8915.114;23826.561;2007.883;PGD21_LAB_13;PGD2021;63.5;16.1;17.75;-99;96.11;97.26;89.4;96.04;15.22;6.13;50.39;0.07;32.53;5.87;10.78;16.34;7.59;Andesita;Argilica Ava;AAS;C1;1;4;4;4;3;4;4;3;6;6;1.434;-99;0.555;0.449;17.142;15.221;0.07;1.2;0.03;0;0.46;0.24;8.69;0.01;0.18;0.001;0.041;0.05;0.26;0.09;3.63;0.001;0.099;0.002;0.316
compid;compid;PGD21_LAB_139;MHDD0243;8922.179;24099.365;1909.951;PGD21_LAB_13;PGD2021;44.57;15.22;16.78;-99;87.39;89.99;85.87;92.16;12.02;10.2;52.84;0.11;40.21;3.89;7.25;0;7.88;Porfido Cuar;Filica;BAS;C5;0;3;3;5;4;5;5;2;4;3;0.656;-99;0.335;0.319;11.399;12.02;0;0.49;0.05;0;0.91;0.1;9.39;0.02;0.08;0.001;0.079;0.05;0.52;0.05;5.02;0.003;0.162;0.003;0.661
compid;compid;PGD21_LAB_140;MHDD0243;8924.589;24099.355;1904.456;PGD21_LAB_14;PGD2021;34.28;13.99;15.42;-99;80.03;80.33;74.21;80.49;9.63;6.31;48.5;0.12;37.23;4.1;9.79;17.35;7.77;Andesita;Filica;BAS;C1;0;3;3;5;4;6;6;2;4;2;2.072;-99;0.753;0.614;10.057;9.63;0;0.34;0.04;0;0.91;0.11;9.07;0.01;0.06;0.002;0.079;0.02;0.46;0.04;4.3;0.003;0.232;0.007;0.639
compid;compid;PGD21_LAB_141;MHDD0210;8907.185;24219.151;1872.245;PGD21_LAB_14;PGD2021;47.84;15.45;17.03;0.09;91.35;97.07;85.28;89.85;15.33;9.09;52.27;0.13;41.71;3.49;6.22;8.45;7.48;Andesita;Filica;AAS;C1;1;3;3;4;3;4;4;3;6;2;1.645;-99;0.708;0.612;15.902;15.326;0;0.26;0.07;0;0.84;0.1;5.97;0.04;0.08;0.001;0.05;0.08;0.44;0.06;3.56;0.005;0.086;0.013;0.746
compid;compid;PGD21_LAB_142;MHDD0211;8878.257;24226.568;1902.942;PGD21_LAB_14;PGD2021;44.23;15.49;17.07;-99;93.31;96.36;88.64;88.26;15.36;3.76;50.37;0.09;35.73;9.75;24.95;40.3;7.62;Andesita;Filica;MIX;C5;1;1;1;2;2;2;2;1;1;1;2.703;-99;1.057;0.883;15.297;15.356;0.19;0.17;0.09;0.01;1.09;0.05;8.94;0.01;0.08;0.001;0.025;0.02;0.35;0.05;4.88;0.002;0.112;0.002;0.801
compid;compid;PGD21_LAB_143;MHDD0253;9006.772;24252.234;1915.71;PGD21_LAB_14;PGD2021;59.82;15.21;16.76;-99;92.91;96.39;84.85;87.57;14.14;8.64;54.17;0.12;40.75;5.88;9.22;14.99;7.57;Andesita;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;2;1.336;-99;0.581;0.463;14.371;14.143;0;0.85;0.23;0;0.65;0.03;9.48;0;0.09;0.001;0.026;0.06;0.53;0.05;5;0.002;0.135;0.001;0.487
compid;compid;PGD21_LAB_144;MHDD0215;8470.681;24548.674;2216.781;PGD21_LAB_14;PGD2021;33.83;14.66;16.17;-99;88.55;94.1;87.55;60.28;13.52;5.81;52.44;0.1;38.46;10.9;22.02;33.84;8.31;Andesita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;6;5;0.689;-99;0.325;0.298;13.748;13.517;0;0.18;0.02;0;0.28;0.2;10.65;0;0;0;0.017;0.02;0.39;0.04;6.19;0.001;0.04;0.001;0.199
compid;compid;PGD21_LAB_145;MHDD0263;8939.214;24392.789;1861.248;PGD21_LAB_14;PGD2021;20.44;13.96;15.39;-99;88.13;62.05;85.05;78.85;16.4;8.44;55.27;0.16;47.53;6;10.58;19.66;7.68;Granodiorita;Argilica Ava;MIX;C5;1;1;1;2;2;2;2;1;1;1;0.703;-99;0.341;0.316;16.346;16.404;0;0.88;0.2;0;0.58;0.05;8.54;0.02;0.14;0.001;0.032;0.01;0.15;0.08;4.3;0.004;0.064;0.008;0.395
compid;compid;PGD21_LAB_146;MHDD0249;9152.833;24174.47;1958.964;PGD21_LAB_14;PGD2021;37.92;15.51;17.1;-99;94.88;91.3;92.98;94.94;17.15;9.34;51.89;0.1;38.73;4.16;7.51;14.66;7.39;Andesita;Filica;MIX;C1;1;1;1;2;1;1;1;1;1;1;1.607;-99;0.645;0.535;16.87;17.154;0;0.48;0.04;0;0.6;0.1;6.58;0.01;0;0.001;0.041;0.05;0.58;0.11;3.21;0.001;0.045;0.002;0.407
compid;compid;PGD21_LAB_147;MHDD0252;9155.836;24216.659;1940.159;PGD21_LAB_14;PGD2021;32.29;13.68;15.08;-99;92.91;92.5;91.82;92.73;19.28;8.38;54.55;0.11;40.06;8.52;13.38;16.25;7.74;Andesita;Argilica;AAS;C5;1;5;5;3;3;3;3;3;6;5;1.221;-99;0.52;0.451;18.676;19.281;0;0.92;0.08;0;0.7;0.22;7.8;0.02;0.02;0.001;0.032;0.05;1.34;0.09;5.17;0.006;0.125;0.007;0.416
compid;compid;PGD21_LAB_148;MHDD0211;8896.255;24222.602;1865.202;PGD21_LAB_14;PGD2021;56.49;15.82;17.44;-99;93.49;91.74;88.61;92.4;13.95;7.54;52.78;0.13;41.57;4.22;5.61;18.24;7.67;Andesita;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;2;2.198;-99;0.876;0.763;13.907;13.951;0;0.21;0.15;0;0.99;0.06;6.89;0.01;0.02;0.001;0.038;0.08;0.31;0.03;3.51;0.001;0.108;0.001;0.703
compid;compid;PGD21_LAB_149;MHDD0211;8899.503;24221.889;1858.479;PGD21_LAB_14;PGD2021;48.43;14.81;16.33;-99;94.5;95.26;80.03;90.32;12.92;13.37;52.27;0.13;42.14;1.52;3.14;10.17;7.75;Dacita;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;3;2.629;-99;1.007;0.717;12.374;12.923;0;0.31;0.11;0;0.96;0.07;6.51;0.01;0.03;0.001;0.024;0.08;0.53;0.04;3.6;0.001;0.088;0;0.696
compid;compid;PGD21_LAB_150;MHDD0206;9381.413;24277.62;2051.869;PGD21_LAB_15;PGD2021;18.46;9.89;10.9;-99;63.12;28.43;64.13;34.98;22.96;0.48;30.09;0.13;25.29;14.54;17.27;26.76;7.9;Andesita;Argilica;BAS;C5;0;5;5;5;4;5;5;2;6;6;0.368;-99;0.197;0.207;24.732;22.957;0;0.52;0.03;0;0.36;0.17;9.27;0;0;0.001;0.032;0.02;0.73;0.11;4.17;0.001;0.198;0.001;0.188
compid;compid;PGD21_LAB_151;MHDD0419;8949.715;23993.993;1945.289;PGD21_LAB_15;PGD2021;40.66;14.91;16.44;-99;86.46;87.41;82.85;90.47;16.96;2.88;48.15;0.09;34.07;9.51;11.3;12.78;8.02;Andesita;Filica;BAS;C5;0;3;3;5;4;5;5;2;4;2;0.47;-99;0.21;0.196;17.985;16.956;0.59;0.33;0.11;0;0.64;0.15;6.99;0.01;0.21;0.001;0.017;0.02;0.22;0.02;3.92;0.001;0.093;0.001;0.601
compid;compid;PGD21_LAB_152;MHDD0452;8780.821;24002.892;2071.277;PGD21_LAB_15;PGD2021;58.48;16.66;18.37;-99;87.76;82.68;67.34;73.32;8.94;2.29;50.26;0.06;33.78;2.77;6.54;12.28;7.94;Andesita;Filica;AAS;C1;0;3;3;5;3;4;4;3;6;2;1.059;-99;0.459;0.391;9.144;8.94;0;0.12;0;0;0.45;0.82;6.45;0.03;0;0.001;0.029;0.02;0.64;0.07;3.63;0.001;0.083;0.006;0.378
compid;compid;PGD21_LAB_153;MHDD0452;8782.457;24001.439;2063.323;PGD21_LAB_15;PGD2021;42.33;14.19;15.65;-99;88.18;82.12;71.44;77.61;10.64;6.88;54.78;0.11;45.63;1.66;5.59;8.31;7.25;Andesita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;6;5;0.59;-99;0.261;0.237;11.58;10.642;0;0;0;0;0.45;0.61;6.63;0.02;0;0.001;0.149;0.02;1.12;0.08;3.45;0.001;0.084;0.004;0.445
compid;compid;PGD21_LAB_154;MHDD0452;8789.914;23994.595;2026.436;PGD21_LAB_15;PGD2021;42.03;17.3;19.07;-99;95.02;94.08;90.46;93.15;16.5;7.09;49.33;0.08;33.43;7.85;14.43;14.82;8.02;Brecha Ignea;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;1.896;-99;0.735;0.557;15.443;16.503;0.05;0.37;0.01;0;0.59;0.66;6.33;0.06;0;0.001;0.034;0.02;0.6;0.04;3.38;0.001;0.076;0.001;0.498
compid;compid;PGD21_LAB_155;MHDD0452;8796.043;23988.864;1996.075;PGD21_LAB_15;PGD2021;48.7;17.63;19.44;-99;94.28;95.19;85.22;50.75;13.81;8.48;54.74;0.14;41.97;2.41;5.05;8.29;8.06;Andesita;Filica;AAS;C5;1;3;3;3;3;3;3;3;6;2;1.703;-99;0.684;0.489;14.048;13.806;0.14;0.31;0.03;0;0.93;0.24;8.54;0.01;0;0.001;0.085;0.07;0.91;0.06;6.22;0.001;0.067;0.001;0.311
compid;compid;PGD21_LAB_156;MHDD0438;9000.266;24091.429;2032.723;PGD21_LAB_15;PGD2021;49.85;17.04;18.78;-99;94.73;94.9;90.23;86.08;14.15;3.55;47.85;0.08;33.17;10.84;24.22;29.73;7.19;Andesita;Filica;AAS;C5;1;3;3;3;3;3;3;3;6;2;1.947;-99;0.78;0.572;15.226;14.151;0;1.18;0.26;0;0.89;0.21;10.36;0.01;0;0.001;0.036;0.02;0.51;0.04;3.24;0.001;0.067;0.001;0.425
